Sector,Transaction,Country,Position,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
S2,F2,SK,LIAB,2607.201584,1730.595367,1653.100806,2510.853931,973.8547041,1447.486627,1444.490948,2112.702007,2414.433263,2797.703808,6928.824411,2406.032744,3957.820043,3838.098889,10309.62797,7828.702271,6039.142393,8870.258908,..
S2,F3,SK,LIAB,13456.48411,13013.1361,12207.31037,11589.26809,10543.20832,10366.33123,10161.43074,13281.24756,15989.76892,19204.03522,17539.01245,17694.84689,22918.5804,25266.54871,28704.60039,30198.2376,30259.45077,25634.80203,..
S2,F4,SK,LIAB,4348.697118,4187.729356,3943.753415,3074.13823,2349.445955,2296.329223,2614.763629,1368.936848,2122.075624,2499.176673,3011.741898,2722.729937,3714.00889,4074.108664,4699.031195,4834.251345,7304.567536,10130.80047,..
S2,F5,SK,LIAB,1530.937524,1799.538995,1654.197336,1655.630713,1324.485534,1192.105699,1215.748538,1467.570979,1848.106558,2105.863009,2030.100879,2954.862899,3130.411496,2738.030073,3988.891747,5443.952724,5859.511549,7996.213143,..
S2,F6,SK,LIAB,160.6502648,148.9345566,136.5725859,128.6882042,112.3898093,100.2398801,98.01035096,118.6499071,144.2973172,166.6994554,299.5626544,364.3769887,418.165214,24.55159823,25.1067768,41.64801782,37.89833101,31.53629879,..
S2,F7,SK,LIAB,5473.514888,5362.90216,4557.265569,4359.081951,4355.76585,3810.521651,3453.872212,4339.365263,5011.574492,6477.323643,4061.848184,5426.707741,7349.142194,7929.070224,8393.457098,8472.850886,8343.379033,7354.219491,..
S1,BF90,SI,ASS,..,..,..,..,..,..,-773.6791581,-840.9212184,-2031.887078,-3165.377804,-4039.235671,-7420.721575,-12264.03566,-19427.93715,-21199.98485,-21628.21424,-20580.02295,-21815.21028,-19915.99684
S1,F_AS,SI,ASS,..,..,..,..,..,..,54744.27975,72633.74641,93068.56011,112241.3379,110651.445,139626.2326,196114.6488,181269.1754,198963.3981,186856.5064,179216.0835,181504.1318,188723.2982
S1,F1,SI,ASS,..,..,..,..,..,..,72.24175901,90.22103874,110.2736247,116.9083724,94.97774877,115.7028287,98.36572198,100.2998189,423.7092721,450.7537083,481.4860682,489.5369819,426.3211832
S1,F2,SI,ASS,..,..,..,..,..,..,15059.222,19907.90146,23387.7779,26214.54735,25861.55431,30758.60384,43565.10658,42182.8584,47397.84328,42079.18284,42834.2878,43147.63891,46277.47956
S1,F3,SI,ASS,..,..,..,..,..,..,5437.345464,8871.298264,12721.64571,16573.40024,15497.23622,17645.74831,21739.00121,20020.6761,22567.17188,20383.99825,20407.42962,21151.69721,23797.9151
S1,F4,SI,ASS,..,..,..,..,..,..,10176.07062,13598.81349,18571.58937,22758.57107,24636.32596,33298.46798,50844.84717,56471.16395,60266.49259,57432.08076,54681.1715,54447.6402,50499.04257
S1,F5,SI,ASS,..,..,..,..,..,..,14757.70696,18803.48234,23868.65899,29939.39386,28026.58056,37803.81811,54995.75698,38541.75369,42922.82107,42058.69889,37369.72111,38999.88071,42685.6274
S1,F6,SI,ASS,..,..,..,..,..,..,1148.018478,1582.775986,2246.284111,2960.767757,3068.634818,4111.968415,5304.624023,5346.577389,6339.821293,6413.906986,6176.289323,6444.807208,6740.764983
S1,F7,SI,ASS,..,..,..,..,..,..,8093.664916,9779.232153,12162.34305,13677.74928,13466.1235,15891.92315,19566.9471,18605.83213,19045.56755,18037.89829,17265.68515,16822.93053,18296.11977
S1,F_LI,SI,LIAB,..,..,..,..,..,..,55517.95891,73474.65678,95100.44719,115406.7157,114690.6806,147046.9542,208378.6992,200697.1125,220163.383,208484.7206,199796.1065,203319.342,208639.295
S1,F2,SI,LIAB,..,..,..,..,..,..,11291.53495,15144.65771,18965.48159,22120.19806,22163.64899,27323.62343,45150.26386,45734.5603,49358.94647,43387.26919,43214.34504,44764.91984,40161.08831
S1,F3,SI,LIAB,..,..,..,..,..,..,4703.678595,6622.102836,8573.945156,10541.17026,9575.942405,11309.05581,12474.78149,12762.51526,22145.03286,23083.89725,23575.23324,24783.05545,33588.73902
S1,F4,SI,LIAB,..,..,..,..,..,..,14748.66361,19543.06071,26934.89596,34033.57999,37057.84813,48675.0894,70081.88194,77562.50269,79153.72379,74046.79243,70139.03252,69248.49788,65217.25288
S1,F5,SI,LIAB,..,..,..,..,..,..,16654.27039,22112.63134,28091.04797,34264.54133,30823.04369,40555.34307,56762.46835,41484.29459,45051.52366,44280.23829,40036.83718,41240.49898,45165.4009
S1,F6,SI,LIAB,..,..,..,..,..,..,1178.586339,1636.975817,2305.343901,2967.892668,3067.97188,4090.616606,5217.254888,5258.719368,6302.279257,6417.220762,6284.989862,6574.332706,6938.555505
S1,F7,SI,LIAB,..,..,..,..,..,..,6941.234582,8415.239206,10229.71995,11479.33343,12002.23737,15093.23906,18692.01919,17894.53426,18151.86253,17269.30269,16545.66862,16708.05037,17568.25837
S11,BF90,SI,ASS,..,..,..,..,..,..,-17839.98063,-23100.24983,-29172.00536,-36419.7998,-34091.75566,-44383.98181,-64208.37959,-58132.7285,-60953.26983,-59427.52176,-55431.18064,-56416.96345,-54686.37632
S11,F_AS,SI,ASS,..,..,..,..,..,..,8333.61451,10916.20369,14552.04362,16424.93286,17256.48504,21419.76278,26966.53136,26515.80958,27823.30182,26441.39372,25324.02966,24451.39787,25680.77275
S11,F2,SI,ASS,..,..,..,..,..,..,2167.224122,2768.646609,3388.047654,3767.881513,3811.267766,4641.337834,5943.250445,5492.079624,5879.419939,5613.389565,5417.339339,5341.419377,6360.354039
S11,F3,SI,ASS,..,..,..,..,..,..,359.7859236,454.1187043,574.1087365,690.2461753,519.9685478,641.5289811,564.7417229,406.2372298,380.9522641,321.8237702,287.8409941,233.9428139,164.8576141
S11,F4,SI,ASS,..,..,..,..,..,..,502.598284,854.5795759,1431.380501,1269.661908,1285.638601,1412.881172,2689.644468,2820.975898,3210.694032,3284.593394,3242.707486,2946.061871,3099.058358
S11,F5,SI,ASS,..,..,..,..,..,..,1181.27929,1663.978173,2576.434282,3224.430266,3884.652667,4982.782361,6888.471134,6825.954488,7204.527037,6308.333824,5647.744112,5483.030578,5023.923393
S11,F6,SI,ASS,..,..,..,..,..,..,220.1726366,277.8391738,316.0527629,391.353428,351.7953085,440.3003706,572.2935959,559.0737237,647.9242561,585.6030123,573.1330052,549.3321898,533.9737293
S11,F7,SI,ASS,..,..,..,..,..,..,3902.563803,4897.041454,6266.007028,7081.37317,7403.150309,9300.918886,10308.12999,10411.4747,10499.7987,10327.65015,10155.27767,9897.611037,10498.59183
S11,F_LI,SI,LIAB,..,..,..,..,..,..,26173.59514,34016.45351,43724.04898,52844.73266,51348.24069,65803.74459,91174.91095,84648.53808,88776.57165,85868.91547,80755.2103,80868.36132,80367.14908
S11,F2,SI,LIAB,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0
S11,F3,SI,LIAB,..,..,..,..,..,..,132.9000079,155.6293948,167.0555565,300.9867098,502.9807541,565.1709098,711.0979049,858.1222195,1272.438762,1231.375111,1084.585797,1170.030726,1086.496354
S11,F4,SI,LIAB,..,..,..,..,..,..,8372.853292,11028.90682,15211.04052,18850.2717,19437.06666,24831.57365,36543.30735,41711.18344,43235.54651,40266.14651,38909.74677,37975.85479,34974.74831
S11,F5,SI,LIAB,..,..,..,..,..,..,13501.17783,17810.29212,22243.24297,26973.54076,23937.35224,31008.83229,42243.11661,30850.91332,32971.01221,33155.37114,30085.86632,31050.83876,33212.78257
S11,F6,SI,LIAB,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0
S11,F7,SI,LIAB,..,..,..,..,..,..,4166.654463,5021.625185,6102.709937,6719.919894,7470.829206,9398.180917,11677.38908,11228.3191,11297.57416,11216.02272,10675.01142,10671.65024,11093.13563
S12,BF90,SI,ASS,..,..,..,..,..,..,1915.920205,1923.096725,1949.27677,2163.416761,1827.791905,1440.2921,2280.209295,1379.07728,1866.988788,2256.668095,3060.08644,4405.714091,6563.564424
S12,F_AS,SI,ASS,..,..,..,..,..,..,20540.3136,27514.6743,35734.12125,44014.90083,45474.35881,58193.33308,89329.61888,86599.07521,93932.57989,85477.98344,81885.58722,82019.48504,79276.92915
S12,F1,SI,ASS,..,..,..,..,..,..,72.24175901,90.22103874,110.2736247,116.9083724,94.97774877,115.7028287,98.36572198,100.2998189,423.7092721,450.7537083,481.4860682,489.5369819,426.3211832
S12,F2,SI,ASS,..,..,..,..,..,..,3573.679972,4186.00471,3597.281543,2879.048832,3694.199966,3610.273362,10486.46019,8471.222227,8516.625517,5925.659505,6007.771787,6123.955516,6105.854925
S12,F3,SI,ASS,..,..,..,..,..,..,4675.994675,7518.112762,11085.72624,14550.52371,14066.67457,16002.19911,19892.2076,18483.79395,21064.46761,18999.37436,19200.59615,20097.99799,22881.22733
S12,F4,SI,ASS,..,..,..,..,..,..,8720.654628,11533.20373,15880.78132,20160.04522,21858.14098,30307.60781,46358.44577,51762.52793,55294.23288,52373.02713,49650.17777,48333.60657,42972.75602
S12,F5,SI,ASS,..,..,..,..,..,..,2534.840613,3248.542753,4024.898716,4977.185633,4551.698811,6672.077908,10487.94701,6250.862297,6902.029849,6436.435318,5390.775572,5724.269674,5706.839922
S12,F6,SI,ASS,..,..,..,..,..,..,0,0,15.18571834,22.4081179,16.44323732,33.15391847,31.04658899,50.82488397,43.65018001,22.39471201,22.44916501,55.20369598,40.02148202
S12,F7,SI,ASS,..,..,..,..,..,..,962.892405,938.578474,1019.974082,1308.780934,1192.211654,1452.318134,1975.131291,1479.544103,1687.87899,1270.338703,1132.330707,1194.901416,1143.894496
S12,F_LI,SI,LIAB,..,..,..,..,..,..,18624.3934,25591.56674,33784.84448,41851.48407,43646.5669,56753.04098,87049.40959,85219.98401,92065.5911,83221.31534,78825.50078,77613.77095,72713.36473
S12,F2,SI,LIAB,..,..,..,..,..,..,11287.59102,15138.44641,18955.62353,22104.37096,22146.5073,27251.23013,44907.05822,45619.85639,49232.69229,43259.96942,43077.79978,44638.90395,40033.34228
S12,F3,SI,LIAB,..,..,..,..,..,..,328.5973466,470.1076544,688.7229456,985.6716471,878.9259576,988.5584352,1177.194207,1323.311861,3663.244117,4493.774223,4103.241559,2070.138599,1548.798256
S12,F4,SI,LIAB,..,..,..,..,..,..,2174.892348,3376.183355,5296.310329,7678.764347,9776.137932,13631.92445,19619.3833,21175.02166,19556.75005,17081.6334,14618.09404,13282.37341,11415.19685
S12,F5,SI,LIAB,..,..,..,..,..,..,3153.083008,4302.328388,5847.805,7290.986972,6884.341903,9545.035521,14519.35174,10631.71122,12080.51145,11123.34389,9898.580844,10131.91009,11890.84844
S12,F6,SI,LIAB,..,..,..,..,..,..,1178.586339,1636.975817,2305.343901,2967.892668,3067.97188,4090.616606,5217.254888,5258.719368,6302.279257,6417.220762,6284.989862,6574.332706,6938.555505
S12,F7,SI,LIAB,..,..,..,..,..,..,501.6433367,667.535959,691.0261129,823.7974702,892.6819272,1245.689004,1609.15251,1211.37743,1230.099528,845.3602925,842.7947043,916.1121957,886.6233904
S13,BF90,SI,ASS,..,..,..,..,..,..,3090.113787,3569.438272,3016.78215,3576.515099,2902.947598,4060.742515,9241.696588,3373.063288,559.3273561,202.4075761,-926.7041193,-3763.258649,-9307.366622
S13,F_AS,SI,ASS,..,..,..,..,..,..,9744.396271,12283.88223,13890.65497,16471.95184,14451.62863,17890.65527,24311.39291,18347.44911,22700.21129,22740.62747,23001.34977,24931.19768,29844.67559
S13,F1,SI,ASS,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0
S13,F2,SI,ASS,..,..,..,..,..,..,910.3607571,1770.209841,1750.900669,1897.415541,1489.492126,2097.126942,2911.754915,3173.757931,6245.865361,4658.581131,5611.126742,5598.18781,5484.239391
S13,F3,SI,ASS,..,..,..,..,..,..,82.97536603,241.3193277,310.1936065,318.4862533,296.3570937,327.1397375,530.7067709,433.1666247,394.7676181,406.1513522,285.5119741,294.4768859,281.2260721
S13,F4,SI,ASS,..,..,..,..,..,..,531.8196696,628.1435218,462.0760994,478.1712876,444.9736534,473.691385,534.3575789,622.8692516,403.9010221,510.9896043,872.2568073,2186.377739,3462.120224
S13,F5,SI,ASS,..,..,..,..,..,..,6332.388867,7303.80663,8603.013152,10440.56488,9250.960583,12200.76055,16662.43492,10871.13929,12333.63928,14012.30182,13168.3826,13927.03225,17194.05338
S13,F6,SI,ASS,..,..,..,..,..,..,1.585212425,2.222193072,0.404952489,3.440081206,0.947054705,20.94347651,23.509437,18.78794999,14.33397,12.30640201,12.03327,2.744351999,3.116766002
S13,F7,SI,ASS,..,..,..,..,..,..,1885.266398,2338.169871,2764.066487,3333.860201,2968.874443,2771.00635,3648.658733,3227.728057,3307.689631,3140.297156,3052.038382,2922.365447,3419.919764
S13,F_LI,SI,LIAB,..,..,..,..,..,..,6654.282484,8714.443953,10873.86016,12895.42314,11548.68103,13829.91275,15069.69632,14974.38582,22140.88393,22538.21989,23928.05389,28694.45633,39152.05601
S13,F2,SI,LIAB,..,..,..,..,..,..,3.934382645,6.222140603,9.870716918,15.82709298,17.14169017,72.39329993,243.205641,114.6899969,126.26859,127.2997741,136.545267,126.0027,127.7460331
S13,F3,SI,LIAB,..,..,..,..,..,..,4242.19079,5996.354946,7718.166654,9254.525497,8194.035693,9755.326466,10586.48938,10581.09509,17209.36438,17358.74792,18387.39294,21542.89931,30953.44441
S13,F4,SI,LIAB,..,..,..,..,..,..,1110.632293,1218.292962,1340.076369,1398.073477,1354.73808,1284.836182,1230.351738,1166.161097,1506.032052,1993.102645,2295.13276,3798.605375,4439.43323
S13,F5,SI,LIAB,..,..,..,..,..,..,0,0,0,0,1.337714771,1.475263754,0,1.670039999,0,1.523268001,52.40295002,57.73694398,61.78368003
S13,F6,SI,LIAB,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0
S14_15,F7,SI,LIAB,..,..,..,..,..,..,1297.534568,1493.573904,1805.759077,2227.010673,1981.427855,2715.881539,3009.634844,3110.769589,3299.233309,3057.54629,3056.579971,3169.211993,3569.648651
S14_15,BF90,SI,ASS,..,..,..,..,..,..,12060.26748,16766.78277,22174.05937,27514.49014,25321.78048,31462.22562,40422.42333,33952.63686,37326.96883,35340.23184,32717.78831,33959.29773,37514.19547
S14_15,F_AS,SI,ASS,..,..,..,..,..,..,16125.95537,21918.97535,28891.75293,35329.5524,33468.97248,42122.48151,55507.10564,49806.8415,54507.31953,52196.51511,49005.11686,50102.05117,53920.92066
S14_15,F2,SI,ASS,..,..,..,..,..,..,8407.957153,11183.0403,14651.54804,17670.18787,16866.59445,20409.86571,24223.65575,25045.79862,26755.93247,25881.55264,25798.03699,26084.0762,28327.03121
S14_15,F3,SI,ASS,..,..,..,..,..,..,318.5894995,657.7474695,751.617129,1014.130501,614.2360056,674.8936515,751.3451189,697.4782886,726.9843841,656.6487664,633.4805012,525.2795279,470.6040842
S14_15,F4,SI,ASS,..,..,..,..,..,..,420.998042,582.8866629,797.3514508,850.7062477,1047.560886,1104.274436,1262.399355,1264.776959,1357.664658,1263.470635,916.0294443,981.5940177,965.1079715
S14_15,F5,SI,ASS,..,..,..,..,..,..,4709.188641,6587.154785,8664.30018,11297.22668,10339.2685,13948.19729,20956.91864,14593.81154,16482.6249,15301.64129,13162.81883,13865.53501,14760.81071
S14_15,F6,SI,ASS,..,..,..,..,..,..,926.2701782,1302.714619,1914.640677,2543.56613,2699.43738,3617.570649,4677.774401,4717.890831,5633.912887,5793.616221,5568.686822,5837.513776,6163.653006
S14_15,F7,SI,ASS,..,..,..,..,..,..,1342.951859,1605.442355,2112.282801,1953.734973,1901.875259,2367.692949,3635.027087,3487.099186,3550.185829,3299.59892,2926.051339,2808.052631,3233.713682
S14_15,F_LI,SI,LIAB,..,..,..,..,..,..,4065.687891,5152.192578,6717.693566,7815.062268,8147.192,10660.25589,15084.66758,15854.20464,17180.3507,16856.28327,16287.32855,16142.75344,16406.72519
S14_15,F2,SI,LIAB,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0
S14_15,F3,SI,LIAB,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0
S14_15,F4,SI,LIAB,..,..,..,..,..,..,3090.276128,3919.67758,5087.468738,6106.470473,6489.905456,8926.768288,12688.85427,13510.1365,14855.38077,14705.90988,14316.05896,14191.66431,14387.87449
S14_15,F5,SI,LIAB,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0.013194,0
S14_15,F6,SI,LIAB,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0
S14_15,F7,SI,LIAB,..,..,..,..,..,..,975.4117634,1232.514998,1630.224828,1708.591795,1657.286544,1733.487599,2395.828029,2344.068143,2324.955528,2150.373385,1971.26959,1951.062749,2018.8507
S2,BF90,SI,ASS,..,..,..,..,..,..,845.9304666,931.1422572,2142.160702,3282.286177,4134.225258,7536.424404,12362.4161,19528.23697,21623.69412,22078.96795,21061.50901,22304.74726,20342.31802
S2,F_AS,SI,ASS,..,..,..,..,..,..,11853.4832,16569.13767,22419.68836,27953.5424,31684.75693,41329.13208,63603.28761,66579.3733,70525.17806,66926.20935,64325.04813,66622.98424,67603.81302
S2,F2,SI,ASS,..,..,..,..,..,..,460.2272748,689.8229295,1329.408402,2026.003873,3456.205118,5081.822613,14337.25297,14212.75016,12426.34189,9076.472555,8246.723409,9693.249171,3925.332332
S2,F3,SI,ASS,..,..,..,..,..,..,1837.09886,2291.341217,2642.011276,2880.938837,2483.449716,3309.21418,4944.960551,6002.5691,13135.31877,15453.31335,15489.09576,16045.8699,22006.53316
S2,F4,SI,ASS,..,..,..,..,..,..,4865.23657,6677.603463,9546.691653,12455.84059,14061.80908,17869.13222,25090.2663,27858.73049,26314.475,23919.59682,22692.28882,22327.29581,22584.05887
S2,F5,SI,ASS,..,..,..,..,..,..,2558.322765,4377.167514,5959.97684,7042.063783,7153.198896,9217.065948,11979.21375,11240.74698,11704.80297,11536.89779,10937.4014,11111.27432,11751.51797
S2,F6,SI,ASS,..,..,..,..,..,..,30.55831181,54.18899107,74.2455079,91.1145619,97.08494549,123.8036074,85.55845198,100.9539179,140.933898,153.9168781,248.3899831,315.1254959,378.8111882
S2,F7,SI,ASS,..,..,..,..,..,..,2102.039423,2479.002712,2867.329372,3457.58075,4433.00918,5728.093513,7166.05031,7163.636576,6803.305531,6786.011962,6711.148766,7130.169538,6957.573294
S2,F_LI,SI,LIAB,..,..,..,..,..,..,11007.56229,15637.99541,20277.52766,24671.26982,27550.53167,33792.70768,51240.88623,47051.13634,48901.48394,44847.22804,43263.53912,44318.23697,47261.49499
S2,F2,SI,LIAB,..,..,..,..,..,..,4227.923878,5453.06668,5751.704713,6120.339575,7154.110436,8516.8162,12752.09569,10661.04826,10465.2387,7768.372841,7866.666162,8075.981428,10041.72358
S2,F3,SI,LIAB,..,..,..,..,..,..,2570.765728,4540.536645,6789.711835,8913.168822,8404.743527,9645.919852,14209.16555,13260.72994,13557.44338,12753.41436,12321.30508,12414.51167,12215.70924
S2,F4,SI,LIAB,..,..,..,..,..,..,292.6531324,733.3670737,1183.39772,1180.831669,1640.29875,2492.497629,5853.216809,6767.391752,7427.229391,7304.885146,7234.427804,7526.438134,7865.848555
S2,F5,SI,LIAB,..,..,..,..,..,..,661.7593411,1068.01851,1737.587856,2716.929906,4356.7476,6465.540982,10212.50238,8298.206083,9576.085975,9315.358391,8270.285328,8870.656048,9271.744469
S2,F6,SI,LIAB,..,..,..,..,..,..,0,0,15.18571834,83.98965063,97.74788379,145.1554158,172.912866,188.8119389,178.475934,150.5897401,139.702383,185.5999979,181.0206661
S2,F7,SI,LIAB,..,..,..,..,..,..,3254.469757,3843.006499,4799.952471,5656.010195,5896.895314,6526.790772,8040.978224,7874.934445,7697.010553,7554.607564,7431.1653,7245.049696,7685.434693
S1,BF90,ES,ASS,-132919.4848,-147208.2058,-139027.6982,-195365.0185,-188361.5858,-185474.4249,-205791.5169,-293719.1935,-427213.2108,-584417.4776,-604270.0159,-862342.8627,-1219818.612,-1195351.031,-1384723.073,-1216165.881,-1187574.208,-1223045.379,..
S1,F_AS,ES,ASS,2165900.567,2258076.328,2225278.139,2756064.941,2690830.785,2734389.549,2763757.249,3405393.268,4634532.567,5571960.045,5687537.33,7465913.337,9018149.636,8283764.468,8858233.569,8207047.408,7989186.239,8144941.769,..
S1,F1,ES,ASS,3887.894924,3665.549171,3202.608589,6189.94419,5155.265637,4878.490536,5022.176178,6121.230442,7434.636873,7702.008076,7881.103822,8852.320856,7942.656665,8054.310658,14635.80451,17303.40251,18345.9752,19197.44152,..
S1,F2,ES,ASS,692330.5438,666296.213,586557.6364,641264.9102,627567.6226,657139.9341,643332.5195,835397.535,1047195.144,1242299.22,1205367.547,1569734.617,1898332.717,1901543.88,2001290.222,1847123.811,1749374.952,1797428.871,..
S1,F3,ES,ASS,302579.1813,356980.3487,355132.2615,433835.0129,371968.8218,343755.4526,367976.4244,471354.5959,652663.2704,696382.6426,710540.0935,782267.5243,887888.6944,873077.7617,1004334.271,883733.3376,971657.9706,1052639.116,..
S1,F4,ES,ASS,504835.4258,499066.0077,470548.584,569896.2121,564957.4245,615739.6721,662653.2065,880478.3165,1222910.183,1558870.642,1643567.667,2288570.72,2953007.22,2957841.535,3052634.599,2846994.454,2710069.747,2645290.128,..
S1,F5,ES,ASS,394732.9381,468705.9209,563644.5682,808291.8149,830098.1371,804462.0631,774718.5037,809150.535,1189898.293,1470297.624,1554603.08,2100012.445,2449105.492,1797039.374,2009578.814,1846321.436,1757117.495,1832633.036,..
S1,F6,ES,ASS,99911.90884,108622.6618,110005.9752,134720.0609,137749.4963,148988.6452,157083.2557,203800.2996,268737.869,316476.1576,302163.9814,367057.9881,426308.6923,399784.9885,432560.5634,399594.6055,388083.6582,406895.4921,..
S1,F7,ES,ASS,167622.7154,154739.525,136186.6042,161867.0797,153334.0268,159425.2914,152971.1539,199090.7452,245693.1583,279931.7637,263413.8564,349417.7345,395564.1782,346422.604,343199.2954,365976.3613,394536.441,390857.6705,..
S1,F_LI,ES,LIAB,2298820.12,2405284.711,2364306.189,2951430.042,2879192.37,2919863.974,2969548.765,3699112.441,5061745.778,6156377.55,6291807.369,8328256.173,10237968.25,9479115.457,10242956.67,9423213.249,9176760.433,9367987.187,..
S1,F2,ES,LIAB,645753.5234,640068.4054,580978.4375,666148.0703,659936.9497,711103.2208,727114.3968,932792.1078,1218885.873,1406538.759,1388824.782,1708273.232,2122334.475,2247048.741,2398053.301,2239274.192,2248283.513,2305382.738,..
S1,F3,ES,LIAB,347633.1426,382846.1693,359850.224,421910.2717,377130.9991,361576.2304,360195.0477,467773.8307,627370.2682,790294.6158,867238.4766,1239770.698,1533167.536,1443684.851,1656613.98,1494016.285,1485577.842,1525989.211,..
S1,F4,ES,LIAB,537649.9179,529447.7554,495038.6899,599902.5264,604420.2322,664674.1647,724539.7493,978478.3143,1368913.198,1722052.974,1799753.341,2481009.97,3198884.502,3215283.963,3333115.385,3120046.764,2948478.171,2913660.719,..
S1,F5,ES,LIAB,503862.8799,591348.7595,683792.8374,968887.0024,949367.0017,876938.1964,852674.1595,926534.389,1343301.515,1652606.7,1678186.789,2194082.371,2565446.894,1831372.654,2086457.183,1810513.08,1720308.588,1841126.396,..
S1,F6,ES,LIAB,97923.45574,106844.781,108466.9634,132936.3877,135694.1851,147353.0216,154851.1166,200815.4268,264741.5601,311841.5306,298060.277,362119.6332,420151.8254,393527.446,427854.5698,397837.3956,387268.76,405547.3951,..
S1,F7,ES,LIAB,165997.1049,154728.8023,136178.9596,161645.8065,152642.9926,158219.1587,150174.2955,192718.3826,238533.3502,273042.9566,259743.6917,343000.2832,397983.0004,348197.8008,340862.2532,361525.5325,386843.5585,376280.7282,..
S11,BF90,ES,ASS,-439475.9698,-458122.5798,-459186.4236,-647748.1041,-647261.4996,-591967.5466,-615720.0597,-730473.3486,-1053820.602,-1334279.081,-1353797.897,-1874508.646,-2416024.843,-2063635.736,-2200860.631,-1933545.285,-1802535.274,-1799754.142,..
S11,F_AS,ES,ASS,247473.9345,251242.3784,262051.9614,330195.5818,344341.5683,395084.0192,412050.7661,504571.1617,693181.8512,816772.9408,861738.5383,1169409.354,1398864.968,1285633.323,1340117.646,1335581.581,1322039.815,1297837.652,..
S11,F2,ES,ASS,84459.90666,87311.83141,93178.86904,109076.2064,92673.81757,97621.36043,105356.207,147272.8527,193082.5902,225866.9227,231113.0334,306411.837,361146.8482,350159.6107,356394.2406,337271.712,308884.0003,313524.7207,..
S11,F3,ES,ASS,11209.89854,10682.48185,11453.30406,15606.52182,17368.72028,18131.72301,17277.78074,22685.34208,35363.29274,34735.6749,35257.22203,59475.43023,57310.38397,54475.0904,44443.4464,57377.20303,77053.4271,79929.27837,..
S11,F4,ES,ASS,5621.675718,6027.729724,6750.126312,11765.86546,15819.08459,22528.39134,28477.92279,32110.0719,48442.08716,66581.13705,69227.43855,89429.73917,124787.2819,125628.411,139863.3882,132381.797,145307.1179,158398.8913,..
S11,F5,ES,ASS,38658.63433,48084.34358,61256.37544,85357.45787,117350.7417,154256.5128,161106.5047,178210.2578,261487.9079,320139.4847,360353.0732,504967.4455,625305.3154,555418.5767,599491.3561,614732.1456,573248.9386,543190.9502,..
S11,F6,ES,ASS,10609.74734,10453.27412,9482.242737,10775.87062,10944.73525,11425.34896,12445.59521,16200.18128,21641.164,25748.92048,25214.07022,30138.05678,37164.85741,36326.71006,37411.18631,31519.82225,39817.54701,41134.57755,..
S11,F7,ES,ASS,96914.07192,88682.73037,79931.06573,97613.65961,90184.47905,91120.67341,87386.75562,108092.4559,133164.7966,143700.7873,140573.6891,178986.8322,193150.2957,163624.9245,162514.014,162298.8874,177728.7713,161659.2211,..
S11,F_LI,ES,LIAB,686949.9043,709364.9582,721238.385,977943.6859,991603.0881,987051.5937,1027770.817,1235044.531,1747002.466,2151051.995,2215536.411,3043918.027,3814889.737,3349269.073,3540978.262,3269126.785,3124575.102,3097591.781,..
S11,F2,ES,LIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
S11,F3,ES,LIAB,26394.94911,23346.32279,18733.11656,19018.65606,17934.86261,13491.36603,12657.10721,12452.29527,13168.74529,15126.40655,11681.04729,18366.69761,20783.88801,31790.25516,34559.93638,30270.1412,30795.55753,37660.51819,..
S11,F4,ES,LIAB,250183.1255,244427.948,234480.4208,287104.2568,295965.407,338738.3082,383259.6117,516197.2701,718656.6118,886683.0094,942606.0413,1353256.562,1795800.128,1825851.641,1889536.843,1766145.868,1647855.7,1526111.73,..
S11,F5,ES,LIAB,333335.0528,369739.7182,398120.9124,593429.3315,604735.7469,562580.4956,563497.0772,622945.2611,909238.9671,1129356.544,1146526.919,1520144.273,1831515.32,1348739.765,1482142.928,1327996.267,1296075.085,1376572.847,..
S11,F6,ES,LIAB,8225.903249,8478.429784,7641.480667,8037.94001,7277.422861,5277.796002,2974.387499,1469.228701,1737.888001,1763.919501,2155.311901,2411.426999,0,0,0,0,0,0,..
S11,F7,ES,LIAB,68810.87366,63372.52679,62262.44359,70353.53654,65689.65881,66963.62793,65382.6423,81980.47608,104200.2534,118122.1021,112567.1038,149739.0675,166790.4168,142887.4255,134738.5689,144714.4954,149848.7587,157246.6857,..
S12,BF90,ES,ASS,875.695593,16505.63062,-5142.762225,-443.398122,1579.813868,10321.77596,20635.00496,28744.07,22601.15767,43666.62408,24522.34133,-21654.5486,22689.09455,184579.6818,144034.559,208903.9133,195786.5303,206356.8251,..
